year_url,title,description,pdf_link,pdf_name
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1412.html,Projet d’installation d’une centrale photovoltaïque au sol à Beauchemin (52),projet d’installation d’une centrale photovoltaique au sol à beauchemin (52) dossier étudié à la demande de la société sun’r power avis sur projet du 16 avril 2025 n° réception portail : 001594/a p 2025apge32 pdf - 868.5 kio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2025apge32-1.pdf,2025apge32-1.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1412.html,Projet d’installation d’une centrale photovoltaïque au sol sur une carrière à Sorcy-Saint-Martin (55),projet d’installation d’une centrale photovoltaique au sol sur une carrière à sorcy-saint-martin (55) dossier étudié à la demande de la société totalenergies renouvelables france avis sur projet du 9 avril 2025 n° réception portail : 001329/a p 2025apge24 pdf - 1.1 mio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2025apge24.pdf,2025apge24.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1412.html,Projet d’installation d’une centrale photovoltaïque au sol sur des surfaces agricoles à Amanty (55),projet d’installation d’une centrale photovoltaique au sol sur des surfaces agricoles à amanty (55) dossier étudié à la demande de la société sas solefra 17 avis sur projet du 1 avril 2025 n° réception portail : 001144/a p 2025apge22 pdf - 891.6 kio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2025apge22.pdf,2025apge22.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1412.html,Projet d’installation photovoltaïque au sol sur des terres agricoles à Vouthon-Haut (55),projet d’installation photovoltaique au sol sur des terres agricoles à vouthon-haut (55) dossier étudié à la demande de la société ib vogt france sasu avis sur projet du 26 mars 2025 n° réception portail : 000991/a p 2025apge19 pdf - 632.5 kio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2025apge19.pdf,2025apge19.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1412.html,Projet d’installation d’une centrale photovoltaïque au sol à Punerot (88),projet d’installation d’une centrale photovoltaique au sol à punerot (88) dossier étudié à la demande de la société sas solefra 53 avis sur projet du 19 mars 2025 n° réception portail : 000887/a p 2025apge23 pdf - 1.2 mio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2025apge23.pdf,2025apge23.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1412.html,Projet d’installation d’une centrale photovoltaïque flottante à La Rothière (10),projet d’installation d’une centrale photovoltaique flottante à la rothière (10) dossier étudié à la demande de la société sas centrale solaire de la rothière avis sur projet du 13 mars 2025 n° réception portail : 000725/a p 2025apge15 pdf - 761.5 kio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2025apge15.pdf,2025apge15.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1412.html,Projet d’installation d’une centrale photovoltaïque au sol sur des surfaces agricoles à Longeville sur Mogne (10),projet d’installation d’une centrale photovoltaique au sol sur des surfaces agricoles à longeville sur mogne (10) dossier étudié à la demande de la société samsolar avis sur projet du 5 mars 2025 n° réception portail : 000650/a p 2025apge14 pdf - 909.5 kio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2025apge14.pdf,2025apge14.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1412.html,Projet d’installation d’une centrale photovoltaïque (projet de Sidonie) au sol sur des surfaces agricoles à Amanty et Vouthon-Bas (55),projet d’installation d’une centrale photovoltaique (projet de sidonie) au sol sur des surfaces agricoles à amanty et vouthon-bas (55) dossier étudié à la demande de la société solefra 18 (meuse) avis sur projet du 7 février 2025 n° réception portail : ap - 000358/a p 2025apge7 pdf - 1.3 mio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2025apge7.pdf,2025apge7.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1412.html,Projet d’installation d’une centrale photovoltaïque au sol à Dognéville (88),projet d’installation d’une centrale photovoltaique au sol à dognéville (88) dossier étudié à la demande de la société cs des bianlouts (vosges) avis sur projet du 17 janvier 2025 2025apge2 pdf - 2.6 mio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2025apge2.pdf,2025apge2.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet d’installation d’une centrale photovoltaïque au sol sur des surfaces agricoles à Saint-Benoist-sur-Vanne et Vulaines (10),projet d’installation d’une centrale photovoltaique au sol sur des surfaces agricoles à saint-benoist-sur-vanne et vulaines (10) dossier étudié à la demande de la société neoen avis sur projet du 19 décembre 2024 2024apge151 pdf - 1.7 mio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge151.pdf,2024apge151.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet de centrale photovoltaïque au sol sur des surfaces agricoles à Dierrey-Saint-Julien  et Estissac (10),projet de centrale photovoltaique au sol sur des surfaces agricoles à dierrey-saint-julien  et estissac (10) dossier étudié à la demande de la société samfi 23 avis sur projet du 5 décembre 2024 2024apge146 pdf - 638.2 kio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge146.pdf,2024apge146.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet d’installation d’une centrale photovoltaïque au sol sur des surfaces agricoles à Saint-Gibrien (51),projet d’installation d’une centrale photovoltaique au sol sur des surfaces agricoles à saint-gibrien (51) dossier étudié à la demande de la société urba 421 avis sur projet du 28 novembre 2024 2024apge144 pdf - 1.2 mio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge144.pdf,2024apge144.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet de parc photovoltaïque sur la commune de Lagarde (57) et de poste électrique de raccordement sur la commune de Réchicourt-le-Château (57),projet de parc photovoltaique sur la commune de lagarde (57) et de poste électrique de raccordement sur la commune de réchicourt-le-château (57) dossier étudié à la demande de la société solefra 29 sas avis sur projet du 21 novembre 2024 2024apge140 pdf - 938.3 kio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge140.pdf,2024apge140.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Sans titre,projet de centrale photovoltaique au sol sur des surfaces agricoles à laferté-sur-aube (51) dossier étudié à la demande de la société sas ekf ferme solaire du bergerot avis sur projet du 21 novembre 2024 2024apge139 pdf - 414.9 kio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge139.pdf,2024apge139.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet de parc photovoltaïque de Faverolles (52),projet de parc photovoltaique de faverolles (52) dossier étudié à la demande de la sas parc solaire de faverolles avis sur projet du 21 novembre 2024 2024apge138 pdf - 1.1 mio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge138.pdf,2024apge138.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet de centrale photovoltaïque au sol sur la commune de L’Hôpital (57),projet de centrale photovoltaique au sol sur la commune de l’hôpital (57) dossier étudié à la demande de la société totalenergies renouvelables france avis sur projet du 20 novembre 2024 2024apge135 pdf - 915.2 kio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge135.pdf,2024apge135.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet de centrale photovoltaïque au sol à Cloyes-sur-Marne (51),projet de centrale photovoltaique au sol à cloyes-sur-marne (51) dossier étudié à la demande de la société « c.p.e.s pièces des prévôts » avis sur projet du 18 novembre 2024 2024apge134 pdf - 781.2 kio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge134.pdf,2024apge134.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet de construction d’une centrale photovoltaïque au sol à Vesvres-sous-Chalancey (52),projet de construction d’une centrale photovoltaique au sol à vesvres-sous-chalancey (52) dossier étudié à la demande de la sun’r power avis sur projet du 12 novembre 2024 2024apge133 pdf - 650.3 kio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge133.pdf,2024apge133.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet d’installation d’une centrale photovoltaïque flottante à Bischoffsheim (67),projet d’installation d’une centrale photovoltaique flottante à bischoffsheim (67) dossier étudié à la demande de la société gdsol 79 avis sur projet du 7 novembre 2024 2024apge131 pdf - 1.2 mio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge131.pdf,2024apge131.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet d’installation d’une centrale photovoltaïque au sol sur des surfaces agricoles à Juvancourt (10),projet d’installation d’une centrale photovoltaique au sol sur des surfaces agricoles à juvancourt (10) dossier étudié à la demande de la société cpv sun 40 avis sur projet du 6 novembre 2024 2024apge129 pdf - 1.3 mio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge129.pdf,2024apge129.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet de centrale photovoltaïque au sol sur la commune de Langres (52),projet de centrale photovoltaique au sol sur la commune de langres (52) dossier étudié à la demande de la société cpv sun 40 avis sur projet du 4 novembre 2024 2024apge127 pdf - 1.3 mio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge127.pdf,2024apge127.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet de construction et d’exploitation d’une centrale photovoltaïque au sol à Eywiller (67),projet de construction et d’exploitation d’une centrale photovoltaique au sol à eywiller (67) dossier étudié à la demande de la société cpv sun 40 avis sur projet du 21 octobre 2024 2024apge123 pdf - 480.3 kio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge123.pdf,2024apge123.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projets de centrale photovoltaïque au sol et de décarbonation - efficacité énergétique et changement de combustible à Seingbouse et Farébersviller (57),projets de centrale photovoltaique au sol et de décarbonation - efficacité énergétique et changement de combustible à seingbouse et farébersviller (57) dossier étudié à la demande de la société agc glass seingbouse avis sur projet du 4 octobre 2024 2024apge121 pdf - 847.8 kio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge121.pdf,2024apge121.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet de construction et d’exploitation d’une centrale photovoltaïque sur la commune de Creutzwald (57),projet de construction et d’exploitation d’une centrale photovoltaique sur la commune de creutzwald (57) dossier étudié à la demande de la société energreen production avis sur projet du 4 octobre 2024 2024apge120 pdf - 1.3 mio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge120.pdf,2024apge120.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet d’installation d’une centrale photovoltaïque flottante à Eschau (67),projet d’installation d’une centrale photovoltaique flottante à eschau (67) dossier étudié à la demande de la société akuo energy avis sur projet du 28 août 2024 2024apge103 pdf - 1.4 mio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge103.pdf,2024apge103.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet de centrale agrivoltaïque avec co-usage bovin à Domjevin (54),projet de centrale agrivoltaique avec co-usage bovin à domjevin (54) dossier étudié à la demande de unite avis sur projet du 13 août 2024 2024apge98 pdf - 545 kio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge98.pdf,2024apge98.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet de centrale photovoltaïque avec co-usage bovin à Herbéviller (54),projet de centrale photovoltaique avec co-usage bovin à herbéviller (54) dossier étudié à la demande de unite avis sur projet du 13 août 2024 2024apge97 pdf - 573.2 kio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge97.pdf,2024apge97.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet l’exploitation d’une centrale photovoltaïque au sol à Sainte-Ménehould (51),projet l’exploitation d’une centrale photovoltaique au sol à sainte-ménehould (51) dossier étudié à la demande de la société du parc solaire de biesme avis sur projet du 6 août 2024 2024apge95 pdf - 427 kio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge95.pdf,2024apge95.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet de centrale photovoltaïque au sol du Bovenberg à Éblange et Ottonville (57),projet de centrale photovoltaique au sol du bovenberg à éblange et ottonville (57) dossier étudié à la demande de energreen production avis sur projet du 5 août 2024 2024apge93 pdf - 630 kio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge93.pdf,2024apge93.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet de centrale photovoltaïque au sol sur des surfaces agricoles à La Chaussée-sur-Marne (51),projet de centrale photovoltaique au sol sur des surfaces agricoles à la chaussée-sur-marne (51) dossier étudié à la demande de la société statkraft renouvelables avis sur projet du 1er août 2024 2024apge91 pdf - 564.4 kio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge91.pdf,2024apge91.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,"Projet de parc photovoltaïque flottant à Saint-Christophe-Dodinicourt, Lassicourt et Rosnay-l’Hôpital (10)","projet de parc photovoltaique flottant à saint-christophe-dodinicourt, lassicourt et rosnay-l’hôpital (10) dossier étudié à la demande de la société unite avis sur projet du 1er août 2024 2024apge90 pdf - 668.4 kio",https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge90.pdf,2024apge90.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet de centrale photovoltaïque au sol à Bernon (10),projet de centrale photovoltaique au sol à bernon (10) dossier étudié à la demande de akuo westerneurope and overseas avis sur projet du 1er août 2024 2024apge89 pdf - 858.8 kio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge89.pdf,2024apge89.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet d’installation d’une centrale photovoltaïque au sol sur des surfaces agricoles à Maurupt-le-Montois (51),projet d’installation d’une centrale photovoltaique au sol sur des surfaces agricoles à maurupt-le-montois (51) dossier étudié à la demande de la société cpes goblets avis sur projet du 31 juillet 2024 2024apge85 pdf - 1.6 mio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge85.pdf,2024apge85.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet d’installation de la centrale photovoltaïque flottante dit « des Alyssons » à Pont sur Seine (10),projet d’installation de la centrale photovoltaique flottante dit « des alyssons » à pont sur seine (10) dossier étudié à la demande de la société h2air avis sur projet du 29 juillet 2024 2024apge81 pdf - 954.9 kio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge81.pdf,2024apge81.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,"Projet de parc agrivoltaïque de la ferme de l’Espérance à Villechétif, Creney-près-Troyes et Mesnil-Sellières (10)","projet de parc agrivoltaique de la ferme de l’espérance à villechétif, creney-près-troyes et mesnil-sellières (10) dossier étudié à la demande de total energies renouvelables france avis sur projet du 18 juillet 2024 2024apge77 pdf - 1.7 mio",https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge77.pdf,2024apge77.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet de centrale photovoltaïque au sol du pôle industriel du Malambas à Hauconcourt (57),projet de centrale photovoltaique au sol du pôle industriel du malambas à hauconcourt (57) dossier étudié à la demande de la société par actions simplifiée (sas) gdsol 86 avis sur projet du 12 juillet 2024 2024apge73 pdf - 738.6 kio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge73.pdf,2024apge73.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet d’installation d’une centrale photovoltaïque au sol sur des surfaces agricoles à Mazerny (08),projet d’installation d’une centrale photovoltaique au sol sur des surfaces agricoles à mazerny (08) dossier étudié à la demande de la société dvp fr8 pâquerette avis sur projet du 28 juin 2024 2024apge69 pdf - 1.5 mio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge69.pdf,2024apge69.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet d’installation d’une centrale photovoltaïque au sol sur des surfaces agricoles à Charmes-la-Grande (52),projet d’installation d’une centrale photovoltaique au sol sur des surfaces agricoles à charmes-la-grande (52) dossier étudié à la demande de la société unite avis sur projet du 20 juin 2024 2024apge66 pdf - 2.5 mio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge66.pdf,2024apge66.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Défrichement en vue de l’exploitation d’une centrale photovoltaïque à Broussy-le-Grand (51),défrichement en vue de l’exploitation d’une centrale photovoltaique à broussy-le-grand (51) dossier étudié à la demande de la société sas ts102brou avis sur projet du 12 juin 2024 2024apge64 pdf - 448.1 kio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge64.pdf,2024apge64.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet de centrale photovoltaïque au sol à Briey (54) et Moyeuvre-Grande (57) porté par la société Énergreen et sur la modification du Plan local d’urbanisme (PLU) de la commune de Briey et la modification simplifiée du PLU de la commune de Moyeuvre-Grande – Procédure commune,projet de centrale photovoltaique au sol à briey (54) et moyeuvre-grande (57) porté par la société énergreen et sur la modification du plan local d’urbanisme (plu) de la commune de briey et la modification simplifiée du plu de la commune de moyeuvre-grande – procédure commune dossier étudié à la demande de la société énergreen avis sur projet du 12 juin 2024 2024apge63 pdf - 2 mio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge63.pdf,2024apge63.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet de centrale photovoltaïque au sol de Moulinet à Reims-la-Brûlée et Vauclerc (51),projet de centrale photovoltaique au sol de moulinet à reims-la-brûlée et vauclerc (51) dossier étudié à la demande de la société q energy france avis sur projet du 10 juin 2024 2024apge61 pdf - 2.3 mio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge61.pdf,2024apge61.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet de parc photovoltaïque sur la commune  de Les Rivières-Henruel (51),projet de parc photovoltaique sur la commune  de les rivières-henruel (51) dossier étudié à la demande de la société c.p.e.s noue-le-loup avis sur projet du 7 juin 2024 2024apge60 pdf - 1.7 mio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge60.pdf,2024apge60.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,"Projet de centrale photovoltaïque au sol sur l’aérodrome de Regniowez à Regniowez, Eteignières et Taillette (08)","projet de centrale photovoltaique au sol sur l’aérodrome de regniowez à regniowez, eteignières et taillette (08) dossier étudié à la demande de la société cve avis sur projet du 7 juin 2024 2024apge59 pdf - 1.6 mio",https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge59.pdf,2024apge59.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet d’installation de la centrale photovoltaïque flottante Saint Eloi à Romilly-sur-Seine (10),projet d’installation de la centrale photovoltaique flottante saint eloi à romilly-sur-seine (10) dossier étudié à la demande de la société neoen avis sur projet du 21 mai 2024 2024apge53 pdf - 1.8 mio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge53.pdf,2024apge53.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet de parc photovoltaïque Drosnay sur la commune de Drosnay (51),projet de parc photovoltaique drosnay sur la commune de drosnay (51) dossier étudié à la demande de la société urba 381 avis sur projet du 13 mai 2024 2024apge49 pdf - 854.1 kio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge49.pdf,2024apge49.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet d’installation d’une centrale photovoltaïque au sol à Bure (55),projet d’installation d’une centrale photovoltaique au sol à bure (55) dossier étudié à la demande de la société cpv sun 40 avis sur projet du 11 avril 2024 2024apge38 pdf - 1.8 mio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge38.pdf,2024apge38.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet de parc photovoltaïque sur la commune de Brienne-le-Château (10),projet de parc photovoltaique sur la commune de brienne-le-château (10) dossier étudié à la demande de par la société akuo western europe and overseas avis sur projet du 11 avril 2024 2024apge36 pdf - 790.6 kio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge36.pdf,2024apge36.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet  d’installation d’une centrale photovoltaïque au sol à Maizières-lès-Metz (57),projet  d’installation d’une centrale photovoltaique au sol à maizières-lès-metz (57) dossier étudié à la demande de la société urba 361 avis sur projet du 27 mars 2024 2024apge29 pdf - 2.3 mio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge29.pdf,2024apge29.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet d’exploitation de la centrale photovoltaïque de Neufchâteau (88),projet d’exploitation de la centrale photovoltaique de neufchâteau (88) dossier étudié à la demande de la société enoe pvs-ne1 avis sur projet du 7 mars 2024 2024apge23 pdf - 562 kio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge23.pdf,2024apge23.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet de construction et d’exploitation de la centrale photovoltaïque de Hymont (88),projet de construction et d’exploitation de la centrale photovoltaique de hymont (88) dossier étudié à la demande de la société hymont pv avis sur projet du 1er mars 2024 2024apge21 pdf - 795.4 kio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge21.pdf,2024apge21.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet d’installation d’une centrale photovoltaïque au sol à Brechainville (88),projet d’installation d’une centrale photovoltaique au sol à brechainville (88) dossier étudié à la demande de la société cpv sun 40 avis sur projet du 1er février 2024 2024apge6 pdf - 995.8 kio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge6.pdf,2024apge6.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet de centrale photovoltaïque de Remennecourt à Remennecourt et Rancourt-sur-Ornain (55),projet de centrale photovoltaique de remennecourt à remennecourt et rancourt-sur-ornain (55) dossier étudié à la demande de la société totalenergie (meuse) avis sur projet du 24 janvier 2024 2024apge4 pdf - 1.4 mio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge4.pdf,2024apge4.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1327.html,Projet de construction d’une centrale photovoltaïque au sol à Celles-en-Bassigny (52),projet de construction d’une centrale photovoltaique au sol à celles-en-bassigny (52) dossier étudié à la demande de la société plénitude (haute marne) avis sur projet du 5 janvier 2024 2024apge1 pdf - 1.5 mio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2024apge1-2.pdf,2024apge1-2.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1196.html,Projet d’installation d’une centrale photovoltaïque sur la commune de Neuville-sur-Ornain (55),projet d’installation d’une centrale photovoltaique sur la commune de neuville-sur-ornain (55) dossier étudié à la demande de la société sp12 coruscant sas avis sur projet du 21 décembre 2023 2023apge133 pdf - 788.8 kio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2023apge133.pdf,2023apge133.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1196.html,Projet de centrale photovoltaïque au sol pour autoconsommation sur la commune de Erstein (67),projet de centrale photovoltaique au sol pour autoconsommation sur la commune de erstein (67) dossier étudié à la demande de la boulangerie industrielle argru avis sur projet du 18 décembre 2023 2023apge130 pdf - 647.9 kio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2023apge130.pdf,2023apge130.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1196.html,Projet d’exploitation de la centrale photovoltaïque de Montreuil-sur-Thonnance et Thonnance-lès-Joinville (52),projet d’exploitation de la centrale photovoltaique de montreuil-sur-thonnance et thonnance-lès-joinville (52) dossier étudié à la demande de société sas cpv sun 40s avis sur projet du 8 décembre 2023 2023apge126 pdf - 954.2 kio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2023apge126.pdf,2023apge126.pdf
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-grand-est-en-a1196.html,Projet d’installation d’une centrale photovoltaïque au sol à Rochetaillée (52),projet d’installation d’une centrale photovoltaique au sol à rochetaillée (52) dossier étudié à la demande de la société rochetaillée énergie avis sur projet du 23 novembre 2023 2023apge123 pdf - 891.4 kio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/2023apge123.pdf,2023apge123.pdf
